goodbooks_id,isbn13,title,authors,year,language,average_rating,ratings_count,image_url,genre
1043,9780810994740,"Rodrick Rules (Diary of a Wimpy Kid, #2)",Jeff Kinney,2008,en-US,4.1,91831,https://images.gr-assets.com/books/1360095964m/1809465.jpg,Fiction
966,9780446350980,Presumed Innocent,Scott Turow,1986,eng,4.1,91774,https://images.gr-assets.com/books/1404412704m/425029.jpg,Mystery & Thriller
1209,9781937044960,"The Marriage Bargain (Marriage to a Billionaire, #1)",Jennifer Probst,2012,eng,3.81,91630,https://images.gr-assets.com/books/1329319988m/13486122.jpg,Romance
956,9780393316050,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard Feynman,1984,en-US,4.29,91625,https://images.gr-assets.com/books/1348445281m/5544.jpg,Science
1273,9780060572970,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,2004,en-US,4.04,91390,https://images.gr-assets.com/books/1391713381m/30264.jpg,Fantasy
988,9780765325940,"Towers of Midnight (Wheel of Time, #13)","Robert Jordan, Brandon Sanderson",2010,en-US,4.42,91383,https://images.gr-assets.com/books/1358109459m/8253920.jpg,Fantasy
1073,9780141439840,Vanity Fair,"William Makepeace Thackeray, John Carey",1847,eng,3.76,91323,https://images.gr-assets.com/books/1344386439m/5797.jpg,Classics
1134,9781936305550,"Gabriel's Rapture (Gabriel's Inferno, #2)",Sylvain Reynard,2012,eng,4.22,91213,https://images.gr-assets.com/books/1343962380m/13639050.jpg,Romance
1127,9780451458930,"Summer Knight (The Dresden Files, #4)",Jim Butcher,2002,eng,4.3,91012,https://images.gr-assets.com/books/1345557469m/91478.jpg,Fantasy
1108,9780517092910,The Complete Fairy Tales,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835,eng,4.28,90999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
1003,9782266079990,Contact,Carl Sagan,1985,eng,4.11,90917,https://images.gr-assets.com/books/1408792653m/61666.jpg,Science Fiction
1286,9780439321620,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",2001,eng,3.85,90908,https://images.gr-assets.com/books/1369689506m/111450.jpg,Fantasy
964,9780345538380,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,1973,eng,4.59,90907,https://images.gr-assets.com/books/1346072396m/30.jpg,Fiction
948,9780375726410,Empire Falls,Richard Russo,2001,eng,3.91,90811,https://images.gr-assets.com/books/1403184884m/187020.jpg,Fiction
924,9780374203050,The Marriage Plot,Jeffrey Eugenides,2011,eng,3.42,90551,https://images.gr-assets.com/books/1328736940m/10964693.jpg,Fiction
1433,9781501132930,The Woman in Cabin 10,Ruth Ware,2016,eng,3.67,90541,https://images.gr-assets.com/books/1465878007m/28187230.jpg,Mystery & Thriller
965,9781461091110,"Thoughtless (Thoughtless, #1)",S.C. Stephens,2009,eng,4.12,90483,https://images.gr-assets.com/books/1331254339m/13517535.jpg,Romance
1028,9781250069800,Truly Madly Guilty,Liane Moriarty,2016,eng,3.55,90477,https://images.gr-assets.com/books/1491249206m/26247008.jpg,Fiction
1668,9781627792130,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,2015,eng,4.46,90202,https://images.gr-assets.com/books/1500689111m/23437156.jpg,Fantasy
1351,9780316155600,"School's Out—Forever (Maximum Ride, #2)",James Patterson,2006,en-US,4.16,90157,https://images.gr-assets.com/books/1346079917m/13139.jpg,Young Adult
1265,9780679729780,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,1991,eng,4.41,90147,https://images.gr-assets.com/books/1327887479m/15197.jpg,Comics & Graphic Novels
1052,9780743296410,Handle with Care,Jodi Picoult,2009,eng,3.96,90138,https://images.gr-assets.com/books/1316440644m/3720975.jpg,Fiction
892,9780316204360,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,2011,eng,3.9,90083,https://images.gr-assets.com/books/1391813567m/15751404.jpg,Non-fiction
1289,9780060566210,"The Ersatz Elevator (A Series of Unfortunate Events, #6)","Lemony Snicket, Brett Helquist",2001,eng,4.01,90071,https://images.gr-assets.com/books/1352066916m/172327.jpg,Fiction
1186,9780811214050,The Glass Menagerie,Tennessee Williams,1945,eng,3.67,90032,https://images.gr-assets.com/books/1391591003m/92517.jpg,Poetry & Drama
925,9780061120250,Daughter of Fortune,"Isabel Allende, Margaret Sayers Peden",1998,eng,3.89,89770,https://images.gr-assets.com/books/1299666780m/16527.jpg,History
1126,9781421508220,"Vampire Knight, Vol. 1 (Vampire Knight, #1)","Matsuri Hino, Tomo Kimura",2005,eng,4.1,89733,https://images.gr-assets.com/books/1329232329m/263145.jpg,Horror
1233,9780060566230,"The Vile Village (A Series of Unfortunate Events, #7)","Lemony Snicket, Brett Helquist",2001,eng,3.94,89733,https://images.gr-assets.com/books/1352066958m/150037.jpg,Fiction
1042,9780671746730,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,1987,en-US,3.97,89569,https://images.gr-assets.com/books/1404697381m/365.jpg,Science Fiction
